,Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
7640,27 02 2018 13:10,7.29055595397949,1152.3415227236,223.234497070312
28804,25 07 2018 06:10,4.68892478942871,263.095449420771,259.682403564453
34170,31 08 2018 19:00,13.2405996322631,3600.0,68.7459411621093
25998,05 07 2018 18:30,7.65832805633544,1340.83073573909,71.6956481933593
37649,25 09 2018 01:40,10.2671003341674,2947.30285475267,28.8522205352783
30664,07 08 2018 04:40,8.93422412872314,2101.67727833503,44.023811340332
35979,13 09 2018 08:40,11.3889398574829,3393.15022510179,59.9736900329589
37834,26 09 2018 08:30,15.5989303588867,3600.0,55.0896987915039
44126,17 11 2018 09:50,6.81699895858764,935.692393318762,75.1052780151367
47926,13 12 2018 20:20,7.58171415328979,1300.33980779695,160.494400024414
49597,25 12 2018 12:30,7.51663017272949,1266.54438155355,23.292869567871
33707,28 08 2018 13:50,13.7284202575683,3600.0,38.2056694030761
37163,21 09 2018 16:40,9.60626506805419,2521.95641812322,74.5842666625976
37173,21 09 2018 18:20,6.58895397186279,841.227937817444,88.0761108398437
48220,15 12 2018 21:20,8.21690845489501,1656.54926569658,174.77830505371
10928,22 03 2018 09:20,10.9446802139282,3252.55865614421,68.1995773315429
47992,14 12 2018 07:20,7.63260698318481,1327.1531772516,193.956298828125
47296,09 12 2018 11:20,12.2127103805541,3551.22046786173,189.085494995117
22102,08 06 2018 11:10,4.06558322906494,135.272705849127,59.333641052246
21309,02 06 2018 16:30,7.4251742362976,1219.49499675621,54.5520286560058
25170,30 06 2018 00:30,11.6382398605346,3454.12986777201,220.228103637695
5118,10 02 2018 00:50,4.48437595367431,218.699920565626,81.3458404541015
6114,16 02 2018 22:50,6.96222305297851,999.07324034016,44.2802009582519
20255,26 05 2018 08:20,8.36751365661621,1746.95117880629,34.5885505676269
25608,03 07 2018 01:30,6.14669895172119,674.604926713169,76.1682815551757
13578,09 04 2018 19:10,4.23848819732666,168.602782388566,88.1514511108398
37119,21 09 2018 09:20,6.30277919769287,730.981886532299,49.2938499450683
18751,15 05 2018 21:40,8.42339324951171,1780.96928938071,192.28059387207
24291,23 06 2018 16:20,8.21281147003173,1654.11758830781,42.5193786621093
34441,02 09 2018 16:10,8.62521362304687,1905.75142994803,58.8114395141601
42606,03 11 2018 05:50,12.3349800109863,3564.69111754999,56.6715698242187
27279,14 07 2018 16:00,7.34285402297973,1178.11680115291,29.6733608245849
34228,01 09 2018 04:40,14.1099395751953,3600.0,65.3624420166015
23021,14 06 2018 20:20,7.03582286834716,1032.19676767231,188.121398925781
3203,23 01 2018 09:30,8.29679584503173,1704.26160416832,25.0993900299072
35077,07 09 2018 02:20,6.97292518615722,1003.84712025032,263.574005126953
10308,18 03 2018 02:00,19.7099895477294,3600.0,185.077194213867
29727,31 07 2018 16:00,7.63418197631835,1327.98828939835,61.891918182373
30691,07 08 2018 09:10,7.6753921508789,1349.95083332014,28.3484191894531
3223,23 01 2018 12:50,9.26482486724853,2315.91799955447,21.0527591705322
32217,18 08 2018 05:30,6.30618906021118,732.242790876202,40.2225494384765
18098,11 05 2018 08:50,6.69016504287719,882.408816417725,345.147491455078
22582,11 06 2018 19:10,13.7944297790527,3600.0,65.7947998046875
30644,07 08 2018 01:20,10.2274103164672,2925.58382643455,64.7503967285156
23190,16 06 2018 00:30,9.31209278106689,2346.80910714628,146.325302124023
48608,18 12 2018 15:40,8.13532161712646,1608.41580118244,43.7134284973144
10445,19 03 2018 00:50,5.82908105850219,568.837670649471,209.418502807617
27101,13 07 2018 10:20,7.46335077285766,1239.02739850373,18.6930408477783
19994,24 05 2018 12:50,6.09043216705322,654.920951013655,49.7121086120605
4869,08 02 2018 07:20,9.40303039550781,2406.35978245983,199.783401489257
47030,07 12 2018 15:00,5.53570079803466,479.328743410732,58.2770309448242
3931,01 02 2018 19:00,18.6323108673095,3600.0,190.640792846679
10616,20 03 2018 05:20,20.5539894104003,3600.0,223.159194946289
30223,04 08 2018 03:10,13.6201601028442,3600.0,64.0210418701171
8737,07 03 2018 04:00,19.8608493804931,3600.0,191.233505249023
35629,10 09 2018 22:20,3.9925410747528,126.572337197807,29.3719806671142
49094,22 12 2018 00:40,12.2456502914428,3555.08593164262,202.436203002929
32829,22 08 2018 11:30,7.9799108505249,1518.51351612675,32.1485214233398
22161,08 06 2018 21:00,4.88004112243652,307.06731596817,55.0013198852539
23562,18 06 2018 14:40,5.55567979812622,485.160720477934,4.67654609680175
31385,12 08 2018 04:50,12.5780897140502,3584.50539602176,68.7638931274414
314,03 01 2018 04:20,7.05372190475463,1040.356846593,165.815399169921
35396,09 09 2018 07:30,2.62788391113281,0.0,58.9087600708007
25038,29 06 2018 02:30,8.60404968261718,1892.53470184292,202.627502441406
311,03 01 2018 03:50,7.41762685775756,1215.65950886484,152.07600402832
19990,24 05 2018 12:10,5.24359607696533,398.175095948104,49.4920692443847
17869,09 05 2018 18:40,4.77269601821899,282.059310775119,280.558197021484
17419,06 05 2018 15:40,4.53882598876953,230.263385996927,197.117294311523
10980,22 03 2018 18:00,8.99666881561279,2141.8436350202,73.1309509277343
39267,10 10 2018 21:50,10.6769399642944,3146.04206074815,48.2733306884765
32561,20 08 2018 14:50,10.2529802322387,2939.62840767292,39.1770591735839
24917,28 06 2018 06:20,6.01543807983398,629.211464085125,190.393997192382
10673,20 03 2018 14:50,6.64727592468261,864.815037740044,251.042098999023
36288,15 09 2018 14:50,3.55041098594665,57.8493318263545,57.7475509643554
26240,07 07 2018 10:50,6.15757417678833,678.448465828117,20.5519790649414
44079,17 11 2018 02:00,8.35419940948486,1738.88244891463,55.010440826416
2104,15 01 2018 18:20,6.78548097610473,922.274311883813,197.913497924804
48664,19 12 2018 01:00,14.6772403717041,3600.0,23.8934803009033
20854,30 05 2018 12:40,11.839220046997,3494.70484007138,28.4624195098876
48579,18 12 2018 10:50,7.70444822311401,1365.56361087148,46.7170486450195
8108,02 03 2018 19:10,18.8262691497802,3600.0,185.300003051757
11883,29 03 2018 00:30,10.053500175476,2824.92077937454,26.5451698303222
37451,23 09 2018 16:40,7.39670085906982,1205.06963889887,64.537498474121
39631,13 10 2018 10:30,7.89445400238037,1470.14653146365,31.6004104614257
13731,10 04 2018 20:40,3.41386699676513,42.9466151773959,123.234703063964
24976,28 06 2018 16:10,7.74660778045654,1388.40142188172,194.48599243164
26376,08 07 2018 09:30,5.48382806777954,464.359764035959,25.0627899169921
35098,07 09 2018 05:50,5.32609605789184,420.336479559047,255.153503417968
36477,16 09 2018 22:20,12.0241899490356,3525.66154544252,62.8648796081542
28901,25 07 2018 22:20,4.0190110206604,126.537688024736,273.887603759765
22140,08 06 2018 17:30,5.75998783111572,546.993147635031,58.267349243164
41055,23 10 2018 07:50,8.10547637939453,1590.96482631579,70.2357864379882
4340,04 02 2018 15:10,19.4599800109863,3600.0,221.747406005859
34415,02 09 2018 11:50,8.22254085540771,1659.89472442729,30.6518096923828
2229,16 01 2018 15:10,10.7663202285766,3183.54290150276,214.175994873046
30465,05 08 2018 19:30,12.1494398117065,3543.29968525457,68.3065338134765
23708,19 06 2018 15:00,10.473819732666,3053.21330297893,29.8203506469726
49386,24 12 2018 01:20,7.33773612976074,1175.57707330843,233.986999511718
20212,26 05 2018 01:10,9.06314086914062,2184.77246149258,43.8395614624023
32345,19 08 2018 02:50,15.8288898468017,3600.0,71.9675369262695
43557,09 11 2018 20:20,7.02110195159912,1025.51646814254,72.2319183349609
33769,29 08 2018 00:10,4.68019390106201,261.145972735169,21.6551704406738
2990,21 01 2018 22:00,11.2976703643798,3367.71888377033,173.952804565429
35569,10 09 2018 12:20,5.8694109916687,581.813951807037,13.5642299652099
6465,19 02 2018 09:20,12.1515398025512,3543.57312607022,64.7021331787109
43244,07 11 2018 16:10,7.14342212677001,1081.88086718902,58.0381889343261
27560,16 07 2018 14:50,4.51484489440917,225.148491052087,17.419319152832
2490,18 01 2018 10:40,12.329400062561,3564.12835556902,334.304290771484
4075,02 02 2018 19:00,17.5000190734863,3600.0,202.452697753906
27469,15 07 2018 23:40,4.67698383331298,260.430474257015,5.0052318572998
10435,18 03 2018 23:10,8.54739475250244,1857.29981768707,208.097793579101
27467,15 07 2018 23:20,3.72200298309326,80.8071600666299,4.52773523330688
11044,23 03 2018 04:40,14.6074104309082,3600.0,217.272506713867
20095,25 05 2018 05:40,6.06554794311523,646.323514126505,49.430850982666
26549,09 07 2018 14:20,5.07948493957519,355.76917271868,27.6981296539306
23744,19 06 2018 21:00,10.3939399719238,3013.69672934668,50.3145103454589
30666,07 08 2018 05:00,7.47602081298828,1245.55877434013,51.0822296142578
27684,17 07 2018 11:30,4.16665506362915,154.577892504689,240.397598266601
15259,21 04 2018 13:40,6.7548542022705,909.348586404479,21.0999393463134
9896,15 03 2018 05:20,9.03574275970458,2167.05795717901,203.438903808593
49410,24 12 2018 05:20,11.3587598800659,3384.93024077127,202.763595581054
42959,05 11 2018 16:40,11.8996000289916,3505.46741029713,54.9093589782714
29872,01 08 2018 16:10,7.50011014938354,1258.05647000799,39.7277488708496
48327,16 12 2018 15:10,4.70452308654785,266.590861745208,184.616104125976
44574,20 11 2018 12:30,7.78200101852416,1407.73910841546,200.551406860351
46831,06 12 2018 05:50,15.5381202697753,3600.0,20.5212707519531
5223,10 02 2018 18:20,5.75625991821289,545.828242198559,140.516494750976
2259,16 01 2018 20:10,13.8538398742675,3600.0,193.210693359375
5187,10 02 2018 12:20,3.78659105300903,90.6689524701978,97.845703125
39235,10 10 2018 16:30,9.56997489929199,2494.39045753235,44.7201309204101
16355,29 04 2018 04:20,4.67269897460937,259.476467669025,105.646499633789
18328,12 05 2018 23:10,10.5529899597167,3090.6800761868,62.321849822998
28071,20 07 2018 04:00,5.05090808868408,348.605215076284,310.362915039062
45315,25 11 2018 16:00,10.9128799438476,3240.80753726286,196.090499877929
4655,06 02 2018 19:40,4.0362229347229,129.754487116396,147.741104125976
10762,21 03 2018 05:40,12.7901201248168,3594.49567636965,186.526397705078
6236,17 02 2018 19:10,6.4859709739685,800.514195187722,53.2322311401367
2143,16 01 2018 00:50,12.2294797897338,3553.21030134161,192.271301269531
46594,04 12 2018 13:10,8.45920944213867,1802.90028652424,72.1197662353515
34058,31 08 2018 00:20,10.7990503311157,3196.78095007147,63.7370986938476
15242,21 04 2018 10:50,8.33628559112548,1728.0490532968,14.0155096054077
41075,23 10 2018 11:10,8.12058353424072,1599.7874951304,62.7120704650878
7570,27 02 2018 01:30,9.42694473266601,2422.04161004572,233.695907592773
11095,23 03 2018 13:10,6.85535192489624,952.18088832899,252.208801269531
31532,13 08 2018 05:20,10.6043901443481,3114.11939452446,64.0285415649414
29566,30 07 2018 13:10,6.01404285430908,628.738848677234,13.032859802246
30652,07 08 2018 02:40,9.03325366973876,2165.44999582219,53.4948806762695
19803,23 05 2018 05:00,4.02034282684326,126.786120462796,71.7425308227539
20216,26 05 2018 01:50,10.9912796020507,3269.35440942317,43.3056602478027
39705,13 10 2018 22:50,7.34422302246093,1178.79680312022,42.2954597473144
32393,19 08 2018 10:50,11.2576303482055,3356.01660221386,30.0004806518554
11922,29 03 2018 07:00,10.2246599197387,2924.06180351472,18.5489406585693
29519,30 07 2018 05:20,4.68857097625732,263.016350500655,62.7527084350585
44514,20 11 2018 02:30,5.65374708175659,514.33475262464,226.984497070312
18856,16 05 2018 15:10,4.13463115692138,148.408205835759,248.704696655273
13408,08 04 2018 14:50,5.72454595565795,535.974348318289,59.1739997863769
10288,17 03 2018 22:40,18.5259399414062,3600.0,189.849502563476
45836,29 11 2018 06:50,13.6942501068115,3600.0,32.1464614868164
44802,22 11 2018 02:30,4.4143419265747,204.085551035254,214.532104492187
47700,12 12 2018 06:40,7.16446876525878,1091.77839202417,28.1012001037597
25477,02 07 2018 03:40,8.16328334808349,1624.84254612875,76.8608627319335
252,02 01 2018 18:00,12.2070798873901,3550.54211738128,189.523803710937
39846,14 10 2018 22:20,5.35317277908325,427.737258324599,65.0728607177734
23044,15 06 2018 00:10,8.54335784912109,1854.79749453727,197.638000488281
46791,05 12 2018 23:10,15.1643199920654,3600.0,10.6101503372192
2124,15 01 2018 21:40,6.63692712783813,860.601417164642,211.669296264648
17140,04 05 2018 17:10,8.51692104339599,1838.43840029078,67.9228210449218
50481,31 12 2018 15:50,6.03996419906616,637.5533720133,74.8352813720703
35568,10 09 2018 12:10,5.47948598861694,463.117991871837,9.00394058227539
17483,07 05 2018 02:20,5.61828279495239,503.678472323483,230.826995849609
4083,02 02 2018 20:20,17.5871505737304,3600.0,207.323196411132
20907,30 05 2018 21:30,7.73749589920043,1383.44725537011,52.7648696899414
4172,03 02 2018 11:10,15.4401903152465,3600.0,187.479705810546
45885,29 11 2018 15:00,15.5833301544189,3600.0,34.0155181884765
26399,08 07 2018 13:20,6.21689987182617,699.638335607902,17.067699432373
12372,01 04 2018 10:00,16.1704998016357,3600.0,191.743392944335
43396,08 11 2018 17:30,8.17663288116455,1632.71091022039,63.2420616149902
16566,30 04 2018 15:30,7.82107400894165,1429.25877308641,28.9258499145507
25520,02 07 2018 10:50,8.09275245666503,1583.55118950746,66.9357528686523
16044,27 04 2018 00:30,3.89330506324768,108.425276905841,319.305603027343
28013,19 07 2018 18:20,3.89867711067199,109.367311481165,303.856994628906
8900,08 03 2018 07:10,8.34888744354248,1735.66729455927,231.739196777343
40686,20 10 2018 18:20,7.42562389373779,1219.72377682327,50.7984085083007
36481,16 09 2018 23:00,10.8825197219848,3229.3670024169,61.4099197387695
41102,23 10 2018 15:40,5.3027958869934,414.018684346498,60.8444709777832
6245,17 02 2018 20:40,6.35253381729125,749.50496237149,68.341453552246
43479,09 11 2018 07:20,4.82079982757568,293.165682695892,56.3506889343261
30200,03 08 2018 23:20,12.4234800338745,3572.9620047902,59.785301208496
44662,21 11 2018 03:10,7.77208614349365,1402.30693056597,190.009506225585
20768,29 05 2018 22:20,8.24132347106933,1671.07149027091,45.4457893371582
32249,18 08 2018 10:50,6.61665391921997,852.382387206246,23.4961891174316
24606,25 06 2018 20:50,11.9887599945068,3520.19135331517,74.6272277832031
39541,12 10 2018 19:30,9.94054126739501,2754.57460619474,42.6372299194335
477,04 01 2018 07:30,7.96182394027709,1508.21116944632,208.832702636718
49521,24 12 2018 23:50,17.1560707092285,3600.0,217.77830505371
19330,19 05 2018 22:10,5.032968044281,344.140247821446,152.261596679687
42543,02 11 2018 19:20,13.9028196334838,3600.0,67.8028335571289
35451,09 09 2018 16:40,7.38071823120117,1197.02517804042,51.1762504577636
12563,02 04 2018 17:50,6.8146800994873,934.701149619506,206.92430114746
34855,05 09 2018 13:10,5.54224681854248,481.235454161339,23.8935298919677
44406,19 11 2018 08:30,16.5629196166992,3600.0,181.741806030273
38863,08 10 2018 02:30,3.58021306991577,61.4985947573914,50.2548103332519
48594,18 12 2018 13:20,7.21353101730346,1115.0835511692,35.1640014648437
44642,20 11 2018 23:50,10.6192798614501,3120.78111250939,188.958297729492
21096,01 06 2018 05:00,8.31462478637695,1714.98505027452,59.4898300170898
46945,07 12 2018 00:50,11.8748502731323,3501.13389631786,26.2544898986816
19504,21 05 2018 03:10,10.1780796051025,2897.94801127543,70.3697433471679
19372,20 05 2018 05:10,5.99632883071899,623.761886747616,54.3717613220214
25137,29 06 2018 19:00,12.0792198181152,3533.73498286647,232.279098510742
30436,05 08 2018 14:40,11.4246702194213,3402.64309564237,43.3051300048828
11023,23 03 2018 01:10,7.84652376174926,1443.37039420677,176.194107055664
7736,28 02 2018 05:10,12.5065803527832,3579.62058496688,182.723999023437
19568,21 05 2018 13:50,9.46139621734619,2444.64569357422,57.0466499328613
10368,18 03 2018 12:00,11.9315004348754,3510.89427362084,185.184494018554
30122,03 08 2018 10:00,6.28876304626464,725.812155652022,30.4270496368408
144,02 01 2018 00:00,12.7053899765014,3591.30046108295,196.042205810546
10180,17 03 2018 04:40,17.7397098541259,3600.0,197.087799072265
37629,24 09 2018 22:20,9.81997299194335,2674.98894610098,11.5526895523071
17693,08 05 2018 13:20,2.77942395210266,0.0,331.070190429687
11771,28 03 2018 05:50,3.6685299873352,73.1475471120393,151.706497192382
6134,17 02 2018 02:10,6.58768987655639,840.720973313983,41.0021705627441
18647,15 05 2018 04:20,4.30230617523193,181.285890703051,187.024093627929
47385,10 12 2018 02:10,10.4059295654296,3019.73952223639,224.079895019531
49490,24 12 2018 18:40,21.2892799377441,3600.0,211.201095581054
46947,07 12 2018 01:10,11.1560697555541,3324.80640761453,23.9099998474121
21995,07 06 2018 17:20,5.91961812973022,598.204465647536,75.023811340332
44604,20 11 2018 17:30,9.21700382232666,2284.71784602146,207.278198242187
2118,15 01 2018 20:40,8.9495153427124,2111.49771948011,202.81069946289
46881,06 12 2018 14:10,14.5919799804687,3600.0,19.8080997467041
45895,29 11 2018 16:40,16.4220790863037,3600.0,34.264419555664
38480,05 10 2018 10:40,8.89754486083984,2078.16341074796,42.0988006591796
13172,06 04 2018 23:30,10.388819694519,3011.1039809401,53.6148300170898
7335,25 02 2018 10:20,7.23672103881835,1126.21389119444,38.3381309509277
8307,04 03 2018 04:20,18.5772895812988,3600.0,203.251403808593
35567,10 09 2018 12:00,5.41919183731079,446.051565172279,10.7997598648071
41365,25 10 2018 11:30,11.0082101821899,3275.33305695769,358.228393554687
39276,10 10 2018 23:20,10.0321598052978,2811.93649987844,51.1114196777343
47774,12 12 2018 19:00,3.6501019001007,70.6138592443867,242.044799804687
1767,13 01 2018 10:10,11.9412698745727,3512.5207020581,64.4451370239257
24492,25 06 2018 01:50,8.90782642364501,2084.74839881135,63.3743095397949
1588,12 01 2018 04:20,3.41699790954589,43.2549136307207,195.560501098632
30409,05 08 2018 10:10,10.9535303115844,3255.78709961978,57.8718910217285
43003,06 11 2018 00:00,10.9772596359252,3264.35387673227,66.1811599731445
42401,01 11 2018 19:40,8.81825733184814,2027.55302274392,72.0021667480468
14119,13 04 2018 13:20,3.47653698921203,49.4161838217669,28.9904994964599
22530,11 06 2018 10:30,11.9859600067138,3519.74988577001,56.1104316711425
13446,08 04 2018 21:10,5.65358304977416,514.285184918405,80.1590576171875
28684,24 07 2018 10:10,5.8861870765686,587.261321398846,256.778991699218
39354,11 10 2018 12:20,7.56571817398071,1291.98173537204,20.999490737915
46958,07 12 2018 03:00,9.22502613067626,2289.9479071046,26.2995796203613
9356,11 03 2018 11:20,5.08661413192749,357.566364591355,212.867492675781
10585,20 03 2018 00:10,14.3371400833129,3600.0,180.732696533203
42590,03 11 2018 03:10,9.91433429718017,2737.67676870527,52.9257507324218
49582,25 12 2018 10:00,9.58346557617187,2504.69281228394,27.6650199890136
14638,17 04 2018 03:50,7.70626401901245,1366.54275880153,215.031204223632
30178,03 08 2018 19:40,14.2177400588989,3600.0,60.3338317871093
34885,05 09 2018 18:10,8.83507442474365,2038.26157333134,48.5945701599121
25888,05 07 2018 00:10,6.93313407897949,986.169989460093,50.3052215576171
10919,22 03 2018 07:50,8.58787631988525,1882.45425056493,77.4883117675781
31789,15 08 2018 00:10,6.62376880645751,855.261526081872,76.9882736206054
29039,26 07 2018 21:20,5.38189697265625,435.658315392277,193.410095214843
31798,15 08 2018 01:40,8.24897575378417,1675.63403146358,77.473533630371
25145,29 06 2018 20:20,10.5927600860595,3108.87615881437,217.877807617187
22106,08 06 2018 11:50,4.25320386886596,171.508400665081,33.234748840332
30374,05 08 2018 04:20,13.2060403823852,3600.0,60.6543998718261
41580,26 10 2018 23:20,10.8926601409912,3233.21238264653,187.675903320312
11603,27 03 2018 01:50,18.4574604034423,3600.0,223.19270324707
1131,09 01 2018 00:00,4.91777801513671,316.054326055266,241.682205200195
45681,28 11 2018 05:00,11.4772596359252,3416.14950286484,202.540603637695
17043,03 05 2018 23:00,3.16604399681091,23.5190566081046,98.4973220825195
1114,08 01 2018 21:10,7.30588102340698,1159.853983213,222.517395019531
32362,19 08 2018 05:40,14.4462299346923,3600.0,67.7825469970703
7524,26 02 2018 17:50,10.4670000076293,3049.90741140731,196.073196411132
41859,28 10 2018 21:50,9.18557167053222,2264.24248171715,211.702194213867
30211,04 08 2018 01:10,11.6342496871948,3453.2485196451,57.1726989746093
49433,24 12 2018 09:10,15.2318096160888,3600.0,197.146606445312
48077,14 12 2018 21:30,11.7802600860595,3483.56721798743,200.550994873046
22275,09 06 2018 16:00,5.9950737953186,623.338682252009,70.6926498413085
25146,29 06 2018 20:30,10.6906995773315,3151.94529315589,217.706893920898
35234,08 09 2018 04:30,3.51776599884033,54.0150423273008,214.947204589843
47828,13 12 2018 04:00,7.01816987991333,1024.18922020163,203.895202636718
47514,10 12 2018 23:40,10.6381397247314,3129.13713620988,330.986602783203
19569,21 05 2018 14:00,10.0955095291137,2850.07156948338,57.2226104736328
36561,17 09 2018 12:20,11.8534202575683,3497.29415068075,25.7846698760986
18911,17 05 2018 00:20,11.4447202682495,3407.85753955299,190.49560546875
14841,18 04 2018 16:00,11.2987899780273,3368.04128244685,43.0769615173339
25815,04 07 2018 12:00,5.89522314071655,590.207586557076,25.6749401092529
44795,22 11 2018 01:20,4.42463397979736,206.215381059635,241.683502197265
38975,08 10 2018 21:10,7.08271408081054,1053.6623327531,78.220100402832
49560,25 12 2018 06:20,9.56030559539794,2486.9662223903,17.8321704864501
10375,18 03 2018 13:10,10.4222497940063,3027.90131581437,195.987197875976
4267,04 02 2018 03:00,20.2457408905029,3600.0,194.878005981445
478,04 01 2018 07:40,8.35203742980957,1737.57359783091,204.258697509765
10209,17 03 2018 09:30,13.449740409851,3600.0,192.40330505371
15189,21 04 2018 02:00,8.54244136810302,1854.22955972998,51.0050582885742
21058,31 05 2018 22:40,6.04650497436523,639.788903547619,36.1667900085449
47990,14 12 2018 07:00,7.35544776916503,1184.38256050763,186.35139465332
18777,16 05 2018 02:00,11.9204196929931,3509.02940555347,196.739395141601
1846,13 01 2018 23:20,14.7382097244262,3600.0,35.0669898986816
32278,18 08 2018 15:40,9.53260707855224,2465.51244743761,38.4918403625488
10625,20 03 2018 06:50,19.9864406585693,3600.0,215.439498901367
5139,10 02 2018 04:20,8.92521381378173,2095.89543027354,77.7430572509765
12723,03 04 2018 20:30,3.9384000301361,116.476370289111,62.7738609313964
30723,07 08 2018 14:30,10.6413602828979,3130.55491191138,39.2529106140136
39282,11 10 2018 00:20,10.2905101776123,2959.8999600064,49.7274093627929
13,01 01 2018 02:10,6.19974613189697,693.472641075637,266.733184814453
10504,19 03 2018 10:40,6.2880630493164,725.554523814634,212.508407592773
31970,16 08 2018 06:20,6.23376083374023,705.729553839681,63.3958511352539
10975,22 03 2018 17:10,10.6780500411987,3146.52008584322,77.607551574707
40803,21 10 2018 13:50,5.39079523086547,438.126853810471,27.1265296936035
36179,14 09 2018 20:40,6.19775485992431,692.758946782866,255.700103759765
32111,17 08 2018 11:50,3.95193290710449,118.955953797617,22.7148990631103
21491,03 06 2018 22:50,3.80857801437377,94.1783688862524,27.5796203613281
13465,09 04 2018 00:20,6.82313013076782,938.31639145504,75.7601776123046
40795,21 10 2018 12:30,4.88943719863891,309.295308681754,31.8766803741455
33548,27 08 2018 11:20,6.31956577301025,737.201385633872,33.10689163208
9240,10 03 2018 16:00,5.16375017166137,377.269957493238,216.16909790039
27958,19 07 2018 09:10,6.98856782913208,1010.85074576783,253.680801391601
30148,03 08 2018 14:20,11.615719795227,3449.11616081125,26.8677005767822
14402,15 04 2018 12:30,11.5249700546264,3427.92951512146,63.9730110168457
35964,13 09 2018 06:10,12.5138998031616,3580.15627812905,59.1696510314941
42001,29 10 2018 21:30,5.31577587127685,417.532416025113,187.603805541992
20838,30 05 2018 10:00,8.94645881652832,2109.53391802028,28.0228099822998
20203,25 05 2018 23:40,8.54847335815429,1857.9685948274,49.0204010009765
49051,21 12 2018 17:30,7.61705493927001,1318.92400404344,220.036895751953
32413,19 08 2018 14:10,11.7522497177124,3478.05563448185,37.1406097412109
11927,29 03 2018 07:50,8.81878471374511,2027.88862132972,14.9290103912353
47902,13 12 2018 16:20,15.4640703201293,3600.0,177.815307617187
38415,04 10 2018 23:50,12.0632095336914,3531.43885251464,65.2512817382812
1392,10 01 2018 19:30,6.69892692565917,886.029177161815,225.135101318359
526,04 01 2018 18:30,6.04255390167236,638.437943834679,48.7014503479003
4466,05 02 2018 12:10,8.87491512298583,2063.68727661467,59.801170349121
30624,06 08 2018 22:00,9.811128616333,2668.96323536819,70.3116073608398
2250,16 01 2018 18:40,12.8698101043701,3596.5473624985,195.026306152343
40297,18 10 2018 01:30,5.53566598892211,479.318614963859,61.9233016967773
23784,20 06 2018 03:40,8.62087154388427,1903.03747606082,54.1333503723144
11349,25 03 2018 07:30,6.0527868270874,641.940243616289,172.590606689453
33053,24 08 2018 00:50,11.2967195510864,3367.44488675072,73.4296569824218
21652,05 06 2018 08:00,3.13662004470825,21.8650443599508,215.949600219726
17133,04 05 2018 16:00,10.3952798843383,3014.3740209759,58.205638885498
34519,03 09 2018 05:10,10.6442604064941,3131.82935320063,67.674087524414
22440,10 06 2018 19:30,12.1682500839233,3545.72308691958,65.1215286254882
32175,17 08 2018 22:30,9.40886402130126,2410.18446692419,63.445701599121
17266,05 05 2018 14:10,7.44896793365478,1231.64274879572,59.413818359375
32861,22 08 2018 16:50,12.7078399658203,3591.40764155425,60.2424812316894
10266,17 03 2018 19:00,20.7298393249511,3600.0,187.718505859375
24857,27 06 2018 20:20,13.0289897918701,3600.0,214.964706420898
25167,30 06 2018 00:00,12.4703302383422,3576.84668509751,223.351303100585
17921,10 05 2018 03:20,4.2663550376892,174.11465125307,249.981903076171
12146,30 03 2018 20:20,6.1386399269104,671.764852187046,230.972198486328
46554,04 12 2018 06:30,5.66467809677124,517.643805867845,83.8635330200195
40981,22 10 2018 19:30,8.44855403900146,1796.36562773117,68.2626037597656
32203,18 08 2018 03:10,10.2890501022338,2959.11887099528,59.1345291137695
43108,06 11 2018 17:30,10.691909790039,3152.46222153997,58.3032798767089
27558,16 07 2018 14:30,3.66129803657531,72.1467446246797,358.757110595703
42876,05 11 2018 02:50,12.4138898849487,3572.12489970214,69.9744262695312
48685,19 12 2018 04:30,13.9485397338867,3600.0,6.53748512268066
8689,06 03 2018 20:00,16.6316394805908,3600.0,203.622192382812
10678,20 03 2018 15:40,7.80757522583007,1421.80412218837,258.07778930664
25408,01 07 2018 16:10,6.56230688095092,830.579272033491,60.37255859375
10355,18 03 2018 09:50,17.6463909149169,3600.0,184.025100708007
12447,01 04 2018 22:30,7.35167980194091,1182.50546920646,261.422912597656
10649,20 03 2018 10:50,10.1418399810791,2877.18717767904,231.259704589843
36178,14 09 2018 20:30,5.80426502227783,560.936048913533,260.083404541015
16272,28 04 2018 14:30,5.92173099517822,598.900026214666,56.1664199829101
3832,01 02 2018 02:30,12.0873298645019,3534.8816643906,202.128601074218
37428,23 09 2018 12:50,6.70367288589477,887.993896042854,59.9750900268554
32125,17 08 2018 14:10,5.13812017440795,370.670143198145,33.850959777832
20187,25 05 2018 21:00,9.26301288604736,2314.73479334492,43.6510696411132
24896,28 06 2018 02:50,7.30217313766479,1158.03328506136,188.711196899414
43461,09 11 2018 04:20,6.06133413314819,644.874203313133,50.0990982055664
20799,30 05 2018 03:30,7.40991687774658,1211.75018563138,53.9672508239746
20815,30 05 2018 06:10,7.58322620391845,1301.13160566027,52.7764701843261
47294,09 12 2018 11:00,12.8122100830078,3595.15650308493,186.779800415039
22058,08 06 2018 03:50,6.0624189376831,645.247133000069,61.8498497009277
46295,02 12 2018 11:20,4.05405282974243,133.100892589178,83.3906173706054
36612,17 09 2018 20:50,13.9640798568725,3600.0,60.9808006286621
38896,08 10 2018 08:00,3.85947108268737,102.598318004061,62.9038391113281
29823,01 08 2018 08:00,6.86278295516967,955.396138969389,40.180908203125
